Image Name,Gender,Age,Emotion,Gender Prob,Age Prob,Emotion Prob,Top 3 Age,Conf,Top 3 Emotion,Conf
56304cd5-348518ACC516_1_20240121_094838,Female,Age 48-59,Sad,"0.0020,0.9980","Age 0-3: 0.0002,Age 4-7: 0.0000,Age 8-14: 0.0001,Age 15-24: 0.0022,Age 25-37: 0.1822,Age 38-47: 0.1607,Age 48-59: 0.5891,Age 60-100: 0.0655","Neutral: 0.0745,Happy: 0.0001,Sad: 0.9209,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0036,Contempt: 0.0009","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.40689999999999993,"['Sad', 'Neutral', 'Angry']",0.8464
56ca9d46-348518ACC516_1_20240121_094756,Female,Age 25-37,Neutral,"0.2082,0.7918","Age 0-3: 0.0003,Age 4-7: 0.0001,Age 8-14: 0.0003,Age 15-24: 0.0060,Age 25-37: 0.4784,Age 38-47: 0.2989,Age 48-59: 0.1966,Age 60-100: 0.0194","Neutral: 0.3648,Happy: 0.1553,Sad: 0.0749,Surprised: 0.2034,Fear: 0.0164,Disgust: 0.0127,Angry: 0.0157,Contempt: 0.1567","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.1795,"['Neutral', 'Surprised', 'Contempt']",0.16140000000000002
5956f9f9-348518A664F6_1_20240113_164029,Male,Age 60-100,Angry,"0.9894,0.0106","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0084,Age 38-47: 0.0214,Age 48-59: 0.2831,Age 60-100: 0.6871","Neutral: 0.2926,Happy: 0.0203,Sad: 0.1077,Surprised: 0.0158,Fear: 0.0006,Disgust: 0.0235,Angry: 0.5305,Contempt: 0.0091","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.404,"['Angry', 'Neutral', 'Sad']",0.23789999999999994
5a0a241c-3485186E2E32_1_20240121_160255,Female,Age 25-37,Sad,"0.0575,0.9425","Age 0-3: 0.0021,Age 4-7: 0.0133,Age 8-14: 0.1042,Age 15-24: 0.3659,Age 25-37: 0.4742,Age 38-47: 0.0291,Age 48-59: 0.0077,Age 60-100: 0.0035","Neutral: 0.3694,Happy: 0.0065,Sad: 0.3916,Surprised: 0.0179,Fear: 0.1557,Disgust: 0.0201,Angry: 0.0171,Contempt: 0.0216","['Age 25-37', 'Age 15-24', 'Age 8-14']",0.10830000000000001,"['Sad', 'Neutral', 'Fear']",0.022199999999999998
5d8acf35-348518ACC4EA_1_20240120_224301,Male,Age 25-37,Neutral,"0.8048,0.1952","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0005,Age 15-24: 0.0043,Age 25-37: 0.6724,Age 38-47: 0.3152,Age 48-59: 0.0073,Age 60-100: 0.0003","Neutral: 0.3931,Happy: 0.0166,Sad: 0.0045,Surprised: 0.3272,Fear: 0.1007,Disgust: 0.0143,Angry: 0.0063,Contempt: 0.1372","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.3572,"['Neutral', 'Surprised', 'Contempt']",0.06590000000000001
5e4863df-3485189CFD9A_1_20240122_145740,Male,Age 48-59,Neutral,"0.8545,0.1455","Age 0-3: 0.0011,Age 4-7: 0.0008,Age 8-14: 0.0019,Age 15-24: 0.0270,Age 25-37: 0.3720,Age 38-47: 0.0909,Age 48-59: 0.4641,Age 60-100: 0.0422","Neutral: 0.3610,Happy: 0.0924,Sad: 0.0568,Surprised: 0.0480,Fear: 0.0078,Disgust: 0.1823,Angry: 0.1909,Contempt: 0.0608","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.09210000000000002,"['Neutral', 'Angry', 'Disgust']",0.1701
5e5929a4-3485186E2E32_1_20240113_145838,Male,Age 48-59,Sad,"0.9900,0.0100","Age 0-3: 0.0022,Age 4-7: 0.0015,Age 8-14: 0.0028,Age 15-24: 0.0321,Age 25-37: 0.2406,Age 38-47: 0.2096,Age 48-59: 0.4115,Age 60-100: 0.0997","Neutral: 0.1252,Happy: 0.0027,Sad: 0.8532,Surprised: 0.0013,Fear: 0.0006,Disgust: 0.0011,Angry: 0.0103,Contempt: 0.0056","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.17089999999999997,"['Sad', 'Neutral', 'Angry']",0.728
5f38fa32-348518A664F6_1_20240113_144757,Male,Age 60-100,Neutral,"0.9998,0.0002","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0002,Age 48-59: 0.0476,Age 60-100: 0.9522","Neutral: 0.8168,Happy: 0.0184,Sad: 0.1039,Surprised: 0.0042,Fear: 0.0007,Disgust: 0.0047,Angry: 0.0315,Contempt: 0.0200","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.9046000000000001,"['Neutral', 'Sad', 'Angry']",0.7129
5f5ab559-3485186E5006_1_20240121_121731,Male,Age 25-37,Neutral,"0.5455,0.4545","Age 0-3: 0.0026,Age 4-7: 0.0620,Age 8-14: 0.2933,Age 15-24: 0.1203,Age 25-37: 0.3954,Age 38-47: 0.1061,Age 48-59: 0.0117,Age 60-100: 0.0085","Neutral: 0.4994,Happy: 0.0148,Sad: 0.0440,Surprised: 0.0245,Fear: 0.0653,Disgust: 0.1374,Angry: 0.0890,Contempt: 0.1258","['Age 25-37', 'Age 8-14', 'Age 15-24']",0.10209999999999997,"['Neutral', 'Disgust', 'Contempt']",0.362
5fba9918-3485186E5006_1_2024-01-11_180222996,Male,Age 48-59,Neutral,"0.9874,0.0126","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0014,Age 38-47: 0.0606,Age 48-59: 0.9366,Age 60-100: 0.0014","Neutral: 0.9328,Happy: 0.0090,Sad: 0.0072,Surprised: 0.0049,Fear: 0.0002,Disgust: 0.0087,Angry: 0.0269,Contempt: 0.0103","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.876,"['Neutral', 'Angry', 'Contempt']",0.9058999999999999
5fcce0b4-3485186E2E32_1_20240113_125715,Male,Age 48-59,Neutral,"0.5014,0.4986","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0003,Age 25-37: 0.0190,Age 38-47: 0.1431,Age 48-59: 0.7873,Age 60-100: 0.0502","Neutral: 0.3250,Happy: 0.1021,Sad: 0.0058,Surprised: 0.0548,Fear: 0.0048,Disgust: 0.2581,Angry: 0.0399,Contempt: 0.2095","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.6442,"['Neutral', 'Disgust', 'Contempt']",0.06690000000000002
6076e34c-348518A666CA_1_20240114_174251,Male,Age 38-47,Sad,"0.9989,0.0011","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.7278,Age 48-59: 0.2612,Age 60-100: 0.0109","Neutral: 0.0665,Happy: 0.0044,Sad: 0.8145,Surprised: 0.0004,Fear: 0.0000,Disgust: 0.0003,Angry: 0.0081,Contempt: 0.1057","['Age 38-47', 'Age 48-59', 'Age 60-100']",0.4666,"['Sad', 'Contempt', 'Neutral']",0.7088
60e16309-3485186E89B6_1_2024-01-28_080221142,Female,Age 25-37,Neutral,"0.4750,0.5250","Age 0-3: 0.0011,Age 4-7: 0.0010,Age 8-14: 0.0031,Age 15-24: 0.0157,Age 25-37: 0.6488,Age 38-47: 0.2060,Age 48-59: 0.0795,Age 60-100: 0.0447","Neutral: 0.5036,Happy: 0.0040,Sad: 0.3666,Surprised: 0.0142,Fear: 0.0344,Disgust: 0.0034,Angry: 0.0548,Contempt: 0.0190","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.4428000000000001,"['Neutral', 'Sad', 'Angry']",0.13700000000000007
617d47b3-348518ACC512_1_2024-01-19_160357752,Female,Age 48-59,Neutral,"0.0028,0.9972","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0233,Age 25-37: 0.2293,Age 38-47: 0.0272,Age 48-59: 0.7172,Age 60-100: 0.0029","Neutral: 0.9891,Happy: 0.0007,Sad: 0.0045,Surprised: 0.0006,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0018,Contempt: 0.0032","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.48789999999999994,"['Neutral', 'Sad', 'Contempt']",0.9846
619b1eef-3485186E7D7E_1_20240113_135417,Male,Age 25-37,Neutral,"0.9978,0.0022","Age 0-3: 0.0000,Age 4-7: 0.0003,Age 8-14: 0.0053,Age 15-24: 0.0484,Age 25-37: 0.7223,Age 38-47: 0.2103,Age 48-59: 0.0118,Age 60-100: 0.0015","Neutral: 0.9645,Happy: 0.0037,Sad: 0.0146,Surprised: 0.0056,Fear: 0.0022,Disgust: 0.0034,Angry: 0.0023,Contempt: 0.0038","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.512,"['Neutral', 'Sad', 'Surprised']",0.9499000000000001
61fab981-3485186E89B6_1_2024-01-27_184415607,Male,Age 38-47,Neutral,"0.9967,0.0033","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0265,Age 38-47: 0.6096,Age 48-59: 0.3565,Age 60-100: 0.0074","Neutral: 0.9270,Happy: 0.0019,Sad: 0.0335,Surprised: 0.0168,Fear: 0.0100,Disgust: 0.0010,Angry: 0.0027,Contempt: 0.0072","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.25310000000000005,"['Neutral', 'Sad', 'Surprised']",0.8935000000000001
62a37bf4-3485189BE312_1_2024-01-11_200120750,Female,Age 38-47,Neutral,"0.0249,0.9751","Age 0-3: 0.0000,Age 4-7: 0.0001,Age 8-14: 0.0004,Age 15-24: 0.0079,Age 25-37: 0.3545,Age 38-47: 0.6129,Age 48-59: 0.0177,Age 60-100: 0.0066","Neutral: 0.9300,Happy: 0.0024,Sad: 0.0246,Surprised: 0.0120,Fear: 0.0079,Disgust: 0.0044,Angry: 0.0119,Contempt: 0.0070","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.2584,"['Neutral', 'Sad', 'Surprised']",0.9054000000000001
6589ee84-3485186E5006_1_20240117_172457,Female,Age 48-59,Neutral,"0.1330,0.8670","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0002,Age 25-37: 0.0420,Age 38-47: 0.0814,Age 48-59: 0.8316,Age 60-100: 0.0447","Neutral: 0.8588,Happy: 0.0136,Sad: 0.0358,Surprised: 0.0281,Fear: 0.0236,Disgust: 0.0060,Angry: 0.0089,Contempt: 0.0251","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7502,"['Neutral', 'Sad', 'Surprised']",0.823
67cdfece-348518A666CA_1_20240120_203246,Male,Age 60-100,Neutral,"0.9403,0.0597","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0005,Age 38-47: 0.3364,Age 48-59: 0.0066,Age 60-100: 0.6565","Neutral: 0.9143,Happy: 0.0008,Sad: 0.0035,Surprised: 0.0008,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0801,Contempt: 0.0005","['Age 60-100', 'Age 38-47', 'Age 48-59']",0.3201,"['Neutral', 'Angry', 'Sad']",0.8342
67e39702-3485186E5006_1_2024-01-21_174125224,Male,Age 25-37,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0001,Age 8-14: 0.0014,Age 15-24: 0.0205,Age 25-37: 0.8351,Age 38-47: 0.1288,Age 48-59: 0.0126,Age 60-100: 0.0015","Neutral: 0.5602,Happy: 0.1981,Sad: 0.0137,Surprised: 0.0129,Fear: 0.0002,Disgust: 0.0068,Angry: 0.0702,Contempt: 0.1379","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.7062999999999999,"['Neutral', 'Happy', 'Contempt']",0.36210000000000003
67f810a8-348518ACC512_1_20240114_174001,Male,Age 48-59,Neutral,"0.9508,0.0492","Age 0-3: 0.0001,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0006,Age 25-37: 0.0274,Age 38-47: 0.0434,Age 48-59: 0.8702,Age 60-100: 0.0581","Neutral: 0.8584,Happy: 0.0095,Sad: 0.0437,Surprised: 0.0037,Fear: 0.0013,Disgust: 0.0028,Angry: 0.0052,Contempt: 0.0754","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.8120999999999999,"['Neutral', 'Contempt', 'Sad']",0.783
68084912-3485186E5006_1_2024-01-24_151843279,Male,Age 38-47,Neutral,"0.7450,0.2550","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0004,Age 25-37: 0.0340,Age 38-47: 0.9364,Age 48-59: 0.0276,Age 60-100: 0.0016","Neutral: 0.8374,Happy: 0.0323,Sad: 0.0205,Surprised: 0.0423,Fear: 0.0094,Disgust: 0.0245,Angry: 0.0143,Contempt: 0.0193","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.9024,"['Neutral', 'Surprised', 'Happy']",0.7951
684e2ac5-348518ACC516_1_20240121_094855,Female,Age 25-37,Neutral,"0.0196,0.9804","Age 0-3: 0.0042,Age 4-7: 0.0078,Age 8-14: 0.0279,Age 15-24: 0.0971,Age 25-37: 0.5856,Age 38-47: 0.1857,Age 48-59: 0.0565,Age 60-100: 0.0353","Neutral: 0.8537,Happy: 0.0134,Sad: 0.0920,Surprised: 0.0078,Fear: 0.0023,Disgust: 0.0137,Angry: 0.0075,Contempt: 0.0096","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.39990000000000003,"['Neutral', 'Sad', 'Disgust']",0.7617
685f8be1-348518ACC4EA_1_2024-01-21_174214692,Male,Age 38-47,Neutral,"0.7492,0.2508","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0003,Age 15-24: 0.0092,Age 25-37: 0.0800,Age 38-47: 0.4770,Age 48-59: 0.4120,Age 60-100: 0.0213","Neutral: 0.8832,Happy: 0.0459,Sad: 0.0122,Surprised: 0.0286,Fear: 0.0013,Disgust: 0.0086,Angry: 0.0067,Contempt: 0.0136","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.065,"['Neutral', 'Happy', 'Surprised']",0.8372999999999999
6912998e-3485186E2E32_1_20240117_145051,Male,Age 25-37,Neutral,"0.7968,0.2032","Age 0-3: 0.0003,Age 4-7: 0.0004,Age 8-14: 0.0029,Age 15-24: 0.0386,Age 25-37: 0.5977,Age 38-47: 0.2807,Age 48-59: 0.0717,Age 60-100: 0.0077","Neutral: 0.4662,Happy: 0.2014,Sad: 0.0064,Surprised: 0.1008,Fear: 0.0057,Disgust: 0.1159,Angry: 0.0239,Contempt: 0.0797","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.317,"['Neutral', 'Happy', 'Disgust']",0.26480000000000004
69bc8ad8-3485186EED92_1_2024-01-28_110516820,Female,Age 48-59,Neutral,"0.1276,0.8724","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0033,Age 38-47: 0.0786,Age 48-59: 0.8389,Age 60-100: 0.0793","Neutral: 0.5992,Happy: 0.2034,Sad: 0.0272,Surprised: 0.0487,Fear: 0.0030,Disgust: 0.0094,Angry: 0.0214,Contempt: 0.0877","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.7595999999999999,"['Neutral', 'Happy', 'Contempt']",0.39579999999999993
6a51d467-3485189BE312_1_20240114_173850,Male,Age 25-37,Neutral,"0.8811,0.1189","Age 0-3: 0.0013,Age 4-7: 0.0064,Age 8-14: 0.0539,Age 15-24: 0.2792,Age 25-37: 0.5890,Age 38-47: 0.0472,Age 48-59: 0.0196,Age 60-100: 0.0034","Neutral: 0.7077,Happy: 0.1785,Sad: 0.0341,Surprised: 0.0291,Fear: 0.0011,Disgust: 0.0139,Angry: 0.0105,Contempt: 0.0251","['Age 25-37', 'Age 15-24', 'Age 8-14']",0.30979999999999996,"['Neutral', 'Happy', 'Sad']",0.5292
6b9f2f71-348518A664F6_1_2024-01-13_200513397,Male,Age 38-47,Neutral,"0.8824,0.1176","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0996,Age 38-47: 0.8512,Age 48-59: 0.0033,Age 60-100: 0.0457","Neutral: 0.6786,Happy: 0.0206,Sad: 0.0519,Surprised: 0.0079,Fear: 0.0008,Disgust: 0.0138,Angry: 0.0378,Contempt: 0.1886","['Age 38-47', 'Age 25-37', 'Age 60-100']",0.7515999999999999,"['Neutral', 'Contempt', 'Sad']",0.49
6d2f6ffa-348518ACC512_1_20240114_173533,Male,Age 38-47,Sad,"0.7729,0.2271","Age 0-3: 0.0030,Age 4-7: 0.0053,Age 8-14: 0.0101,Age 15-24: 0.0618,Age 25-37: 0.2689,Age 38-47: 0.2861,Age 48-59: 0.2316,Age 60-100: 0.1331","Neutral: 0.3061,Happy: 0.0772,Sad: 0.3355,Surprised: 0.0133,Fear: 0.0018,Disgust: 0.0270,Angry: 0.1472,Contempt: 0.0919","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.01720000000000005,"['Sad', 'Neutral', 'Angry']",0.029400000000000037
6f40bc2c-3485186E2E32_1_20240120_163024,Male,Age 48-59,Neutral,"0.6880,0.3120","Age 0-3: 0.0008,Age 4-7: 0.0006,Age 8-14: 0.0008,Age 15-24: 0.0093,Age 25-37: 0.1176,Age 38-47: 0.3322,Age 48-59: 0.4703,Age 60-100: 0.0683","Neutral: 0.8845,Happy: 0.0108,Sad: 0.0639,Surprised: 0.0099,Fear: 0.0009,Disgust: 0.0025,Angry: 0.0130,Contempt: 0.0147","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.1381,"['Neutral', 'Sad', 'Contempt']",0.8206
6f76482e-348518ACC516_1_20240120_202839,Male,Age 38-47,Neutral,"0.6198,0.3802","Age 0-3: 0.0000,Age 4-7: 0.0001,Age 8-14: 0.0001,Age 15-24: 0.0007,Age 25-37: 0.1322,Age 38-47: 0.7372,Age 48-59: 0.1113,Age 60-100: 0.0183","Neutral: 0.6673,Happy: 0.1031,Sad: 0.0486,Surprised: 0.0424,Fear: 0.0054,Disgust: 0.0546,Angry: 0.0271,Contempt: 0.0516","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.605,"['Neutral', 'Happy', 'Disgust']",0.5642
7096c82f-348518A664F6_1_20240113_125415,Male,Age 38-47,Sad,"0.6953,0.3047","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0004,Age 25-37: 0.0796,Age 38-47: 0.7750,Age 48-59: 0.0612,Age 60-100: 0.0837","Neutral: 0.2790,Happy: 0.0037,Sad: 0.5853,Surprised: 0.0035,Fear: 0.0122,Disgust: 0.0103,Angry: 0.0547,Contempt: 0.0512","['Age 38-47', 'Age 60-100', 'Age 25-37']",0.6913,"['Sad', 'Neutral', 'Angry']",0.3063
7107576a-3485186E5006_1_20240117_145134,Male,Age 25-37,Neutral,"0.9999,0.0001","Age 0-3: 0.0004,Age 4-7: 0.0019,Age 8-14: 0.0170,Age 15-24: 0.0704,Age 25-37: 0.7549,Age 38-47: 0.1349,Age 48-59: 0.0177,Age 60-100: 0.0029","Neutral: 0.9497,Happy: 0.0038,Sad: 0.0207,Surprised: 0.0039,Fear: 0.0021,Disgust: 0.0029,Angry: 0.0051,Contempt: 0.0119","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.62,"['Neutral', 'Sad', 'Contempt']",0.9289999999999999
727fd953-3485186E5006_1_20240117_145437,Male,Age 48-59,Neutral,"0.9993,0.0007","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0008,Age 38-47: 0.0069,Age 48-59: 0.7252,Age 60-100: 0.2671","Neutral: 0.9463,Happy: 0.0077,Sad: 0.0158,Surprised: 0.0122,Fear: 0.0035,Disgust: 0.0028,Angry: 0.0024,Contempt: 0.0092","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.45809999999999995,"['Neutral', 'Sad', 'Surprised']",0.9305
72c8a5f4-3485186E5006_1_20240117_145422,Male,Age 48-59,Neutral,"0.9949,0.0051","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0002,Age 38-47: 0.0062,Age 48-59: 0.9512,Age 60-100: 0.0425","Neutral: 0.9656,Happy: 0.0041,Sad: 0.0112,Surprised: 0.0053,Fear: 0.0004,Disgust: 0.0033,Angry: 0.0050,Contempt: 0.0051","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.9087000000000001,"['Neutral', 'Sad', 'Surprised']",0.9544
72e57801-3485189BE312_1_2024-01-21_000358705,Male,Age 48-59,Neutral,"0.9976,0.0024","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0001,Age 15-24: 0.0009,Age 25-37: 0.0293,Age 38-47: 0.1096,Age 48-59: 0.7663,Age 60-100: 0.0935","Neutral: 0.9132,Happy: 0.0078,Sad: 0.0177,Surprised: 0.0094,Fear: 0.0069,Disgust: 0.0099,Angry: 0.0052,Contempt: 0.0299","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.6567,"['Neutral', 'Contempt', 'Sad']",0.8833
747f2346-3485186E7D7E_1_20240121_204517,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0097,Age 38-47: 0.3026,Age 48-59: 0.6456,Age 60-100: 0.0421","Neutral: 0.8487,Happy: 0.0039,Sad: 0.0987,Surprised: 0.0126,Fear: 0.0199,Disgust: 0.0052,Angry: 0.0053,Contempt: 0.0058","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.34299999999999997,"['Neutral', 'Sad', 'Fear']",0.75
749a5605-3485186E5006_1_2024-01-24_162108936,Male,Age 60-100,Neutral,"0.9924,0.0076","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0108,Age 60-100: 0.9892","Neutral: 0.8507,Happy: 0.0888,Sad: 0.0251,Surprised: 0.0142,Fear: 0.0001,Disgust: 0.0108,Angry: 0.0078,Contempt: 0.0025","['Age 60-100', 'Age 48-59', 'Age 8-14']",0.9783999999999999,"['Neutral', 'Happy', 'Sad']",0.7619
76212f0d-348518ACC512_1_20240114_173312,Male,Age 25-37,Neutral,"0.9657,0.0343","Age 0-3: 0.0001,Age 4-7: 0.0001,Age 8-14: 0.0017,Age 15-24: 0.0275,Age 25-37: 0.9063,Age 38-47: 0.0399,Age 48-59: 0.0231,Age 60-100: 0.0012","Neutral: 0.7337,Happy: 0.0466,Sad: 0.0812,Surprised: 0.0546,Fear: 0.0146,Disgust: 0.0449,Angry: 0.0156,Contempt: 0.0088","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.8664,"['Neutral', 'Sad', 'Surprised']",0.6525000000000001
763d6ae1-3485189BE312_1_2024-01-21_210530654,Male,Age 48-59,Neutral,"0.9966,0.0034","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0002,Age 15-24: 0.0059,Age 25-37: 0.1745,Age 38-47: 0.2820,Age 48-59: 0.5117,Age 60-100: 0.0253","Neutral: 0.5117,Happy: 0.0164,Sad: 0.0517,Surprised: 0.0075,Fear: 0.0061,Disgust: 0.0224,Angry: 0.0934,Contempt: 0.2907","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.22970000000000007,"['Neutral', 'Contempt', 'Angry']",0.22100000000000003
7684c8ef-3485186E5006_1_2024-01-24_160955990,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0001,Age 4-7: 0.0002,Age 8-14: 0.0016,Age 15-24: 0.0399,Age 25-37: 0.2879,Age 38-47: 0.6392,Age 48-59: 0.0251,Age 60-100: 0.0061","Neutral: 0.8252,Happy: 0.0056,Sad: 0.0264,Surprised: 0.0100,Fear: 0.0045,Disgust: 0.0075,Angry: 0.0876,Contempt: 0.0332","['Age 38-47', 'Age 25-37', 'Age 15-24']",0.3513,"['Neutral', 'Angry', 'Contempt']",0.7376
771f60e7-348518ACC526_1_2024-01-24_155213656,Male,Age 38-47,Neutral,"0.7911,0.2089","Age 0-3: 0.0001,Age 4-7: 0.0001,Age 8-14: 0.0001,Age 15-24: 0.0009,Age 25-37: 0.0840,Age 38-47: 0.7768,Age 48-59: 0.0744,Age 60-100: 0.0636","Neutral: 0.6140,Happy: 0.0261,Sad: 0.2427,Surprised: 0.0262,Fear: 0.0112,Disgust: 0.0335,Angry: 0.0245,Contempt: 0.0218","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.6928000000000001,"['Neutral', 'Sad', 'Disgust']",0.37129999999999996
78d967db-348518ACC37E_1_20240122_145748,Male,Age 25-37,Neutral,"0.7612,0.2388","Age 0-3: 0.0003,Age 4-7: 0.0004,Age 8-14: 0.0025,Age 15-24: 0.0217,Age 25-37: 0.9030,Age 38-47: 0.0443,Age 48-59: 0.0232,Age 60-100: 0.0046","Neutral: 0.6063,Happy: 0.0644,Sad: 0.0259,Surprised: 0.0996,Fear: 0.0396,Disgust: 0.0422,Angry: 0.0376,Contempt: 0.0845","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.8587,"['Neutral', 'Surprised', 'Contempt']",0.5066999999999999
799dd7ae-3485186E5006_1_20240121_094642,Male,Age 25-37,Neutral,"0.9969,0.0031","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0002,Age 15-24: 0.0041,Age 25-37: 0.6969,Age 38-47: 0.0803,Age 48-59: 0.2048,Age 60-100: 0.0134","Neutral: 0.5514,Happy: 0.0293,Sad: 0.2648,Surprised: 0.0092,Fear: 0.0218,Disgust: 0.0124,Angry: 0.0215,Contempt: 0.0897","['Age 25-37', 'Age 48-59', 'Age 38-47']",0.4921,"['Neutral', 'Sad', 'Contempt']",0.2866
79e50648-348518ACC516_1_20240113_145945,Male,Age 38-47,Neutral,"0.9860,0.0140","Age 0-3: 0.0004,Age 4-7: 0.0034,Age 8-14: 0.0254,Age 15-24: 0.0779,Age 25-37: 0.2620,Age 38-47: 0.5872,Age 48-59: 0.0348,Age 60-100: 0.0088","Neutral: 0.9002,Happy: 0.0138,Sad: 0.0150,Surprised: 0.0360,Fear: 0.0106,Disgust: 0.0083,Angry: 0.0053,Contempt: 0.0109","['Age 38-47', 'Age 25-37', 'Age 15-24']",0.32520000000000004,"['Neutral', 'Surprised', 'Sad']",0.8642
7ac44dba-3485186E7D7E_1_2024-01-11_175805895,Male,Age 48-59,Sad,"0.9043,0.0957","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0153,Age 38-47: 0.0754,Age 48-59: 0.8750,Age 60-100: 0.0341","Neutral: 0.0762,Happy: 0.0004,Sad: 0.9044,Surprised: 0.0004,Fear: 0.0011,Disgust: 0.0010,Angry: 0.0142,Contempt: 0.0023","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7996,"['Sad', 'Neutral', 'Angry']",0.8281999999999999
