Image ID,Gender,Age,Emotion,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
8a4ad702-3485186E5006_1_2024-01-13_164147097 (1),Male,Age 38-47,Angry,,,,,,,,,,,
fc575220-348518ACC516_1_20240113_164223 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
acf7f187-3485186E7D7E_1_20240113_164320 (1),Female,Age 25-37,Happy,,,,,,,,,,,
5608da17-3485186E5006_1_2024-01-13_164348888 (1),Male,Age 60-100,Disgust,,,,,,,,,,,
e035c579-3485186E2E32_1_20240113_143959 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
10019871-3485186E2E32_1_20240113_144018 (1),Male,Age 25-37,Contempt,,,,,,,,,,,
a951e2a9-3485189CFD9A_1_20240113_144009 (1),Male,Age 25-37,Angry,,,,,,,,,,,
69f8eb5c-348518ACC516_1_20240113_132624 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
451ada9b-3485186E5006_1_2024-01-13_132523689 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
85b615f2-348518ACC516_1_20240113_132558 (1),Male,Age 38-47,Angry,,,,,,,,,,,
21bb6fe3-348518ACC516_1_20240113_132643 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
37c6550c-3485186E2E32_1_20240113_132707 (1),Male,Age 60-100,Angry,,,,,,,,,,,
cf97c6ee-3485186E5006_1_2024-01-13_132719399 (1),Male,Age 48-59,Sad,,,,,,,,,,,
2eee181d-3485186E5006_1_2024-01-13_132741881 (1),Female,Age 38-47,Contempt,,,,,,,,,,,
35a85c5c-3485186E2E32_1_2024-01-13_132751668 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
f9124e16-3485186E5006_1_20240113_132759 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
00bbb4bf-3485186E5006_1_2024-01-13_132552459 (1),Male,Age 48-59,Angry,,,,,,,,,,,
9b65b55e-3485189CFD9A_1_2024-01-13_133057298 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
c5fcb510-3485186E2E32_1_2024-01-13_132641852 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
9491bf0f-3485186E5006_1_2024-01-13_132801649 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
c3530fa4-3485186E5006_1_20240113_133105 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
7f0f9457-3485186E5006_1_20240113_132844 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
b1491368-3485186E5006_1_20240113_132946 (1),Male,Age 38-47,Sad,,,,,,,,,,,
a58a8da6-348518A664F6_1_2024-01-13_133004216 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
ba074f0e-3485186E2E32_1_20240113_133004 (1),Male,Age 60-100,Angry,,,,,,,,,,,
5bcaf606-3485186E5006_1_20240113_133218 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
09656873-3485186E2E32_1_20240113_133036 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
039c773e-348518ACC37E_1_20240113_133238 (1),Male,Age 25-37,Angry,,,,,,,,,,,
4bdf1977-3485186E2E32_1_2024-01-13_133317793 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
2ab04494-3485186E5006_1_2024-01-13_133338292 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
836748d9-3485186E5006_1_2024-01-13_133729183 (1),Male,Age 60-100,Angry,,,,,,,,,,,
dedb84b1-3485186E2E32_1_20240113_134148 (1),Male,Age 60-100,Sad,,,,,,,,,,,
ad953a5c-348518A664F6_1_2024-01-13_133544716 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
54f34fd2-3485186E5006_1_2024-01-13_133916461 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
642b7ec0-3485186E5006_1_20240113_133931 (1),Male,Age 48-59,Angry,,,,,,,,,,,
fb06407c-3485186E5006_1_20240113_133831 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
ab990a2b-3485186E5006_1_20240113_133906 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
93881bce-3485186E5006_1_20240113_133804 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
a2d31729-3485189CFD9A_1_20240113_133821 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
f6a1dbaa-3485186E5006_1_2024-01-13_134019744 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
61ceb9b3-3485186E7D7E_1_2024-01-13_133857131 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
ba6c0275-3485186E5006_1_2024-01-13_133906949 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
46917cea-3485186E5006_1_2024-01-13_134049817 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
41e7966f-3485186E5006_1_20240113_134100 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
67f5f5c4-3485186E7D7E_1_2023-12-27_200125667 (1),Female,Age 15-24,Happy,,,,,,,,,,,
23a9adf6-3485186E2E32_1_2023-12-27_200130700 (1),Female,Age 25-37,Happy,,,,,,,,,,,
60d45b41-348518ACC516_1_2023-12-27_200212834 (1),Male,Age 25-37,Happy,,,,,,,,,,,
4a974533-348518ACC516_1_2023-12-27_200135288 (1),Female,Age 15-24,Sad,,,,,,,,,,,
3947b720-3485186E5006_1_2023-12-27_200340367 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
e463756b-3485186E2E32_1_2023-12-28_141212427 (1),Male,Age 15-24,Surprised,,,,,,,,,,,
8fa49368-3485186E7D7E_1_2023-12-28_143651336 (1),Male,Age 15-24,Happy,,,,,,,,,,,
91c3c2a7-3485189BE312_1_2024-01-11_003811908 (1),Male,Age 38-47,Angry,,,,,,,,,,,
57bde2a0-348518A664F6_1_2024-01-11_004049721 (1),Male,Age 60-100,Sad,,,,,,,,,,,
efd874f5-348518A666CA_1_20240121_095611 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
36310ebb-348518A664F6_1_2024-01-11_004040543 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
4822582b-348518ACC512_1_2024-01-11_004128322 (1),Female,Age 60-100,Neutral,,,,,,,,,,,
8f9c7cbe-3485186E2E32_1_2024-01-11_004253494 (1),Male,Age 60-100,Angry,,,,,,,,,,,
dc36dfc4-3485189BE312_1_2024-01-11_004449543 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
b1e1faf3-3485189CFD9A_1_20240122_152730 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
d7790cb9-3485186E5006_1_2024-01-21_095743040 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
f63de63a-348518ACC512_1_2024-01-11_004537177 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
22f86d05-348518ACC37E_1_20240122_152746 (1),Female,Age 38-47,Sad,,,,,,,,,,,
30141ce4-3485189BE312_1_2024-01-11_004826411 (1),Male,Age 60-100,Happy,,,,,,,,,,,
fe2c4448-3485189CFD9A_1_20240122_152802 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
17dc7db1-3485186E5006_1_20240113_154729 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
b80bdfe6-348518ACC37E_1_20240113_134409 (1),Male,Age 38-47,Angry,,,,,,,,,,,
9ebfc7ac-348518A664F6_1_20240113_134443 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
aa8715e6-348518ACC37E_1_2024-01-13_134532444 (1),Male,Age 38-47,Angry,,,,,,,,,,,
7bf7717d-348518A664F6_1_20240113_184658 (1),Male,Age 38-47,Surprised,,,,,,,,,,,
9723ea8f-348518ACC37E_1_20240113_155112 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
1ce11467-348518ACC37E_1_20240113_173437 (1),Male,Age 25-37,Sad,,,,,,,,,,,
e9ea06e3-348518ACC516_1_20240113_155248 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
9ec8432d-348518A664F6_1_20240113_174431 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
0125a4a7-3485186E7D7E_1_20240113_134642 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
8c255dc9-348518ACC516_1_2024-01-13_135002712 (1),Male,Age 60-100,Angry,,,,,,,,,,,
9a278205-3485186E7D7E_1_20240121_173148 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
49342988-3485186E2E32_1_20240121_173158 (1),Male,Age 38-47,Disgust,,,,,,,,,,,
65f33f5f-3485186E7D7E_1_20240121_173206 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
51d1aa93-348518ACC37E_1_20240122_151910 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
188a078a-3485186E2E32_1_20240121_093324 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
b542f129-3485186E2E32_1_2024-01-21_173222156 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
64470111-348518ACC516_1_20240121_173415 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
6af7eb68-3485186E5006_1_20240121_173458 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
d381aeeb-3485186E5006_1_20240121_173506 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
55bbdce9-3485186E5006_1_20240121_173515 (1),Female,Age 25-37,Disgust,,,,,,,,,,,
85f1cebc-3485186E5006_1_20240121_173531 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
19199b1e-348518ACC512_1_20240121_093734 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
634e6f7b-3485186E5006_1_2024-01-21_204244243 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
f8610e08-348518ACC516_1_20240121_204256 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
bb1df8ae-3485186E5006_1_2024-01-21_204303258 (1),Female,Age 48-59,Neutral,,,,,,,,,,,
1b543cd7-3485186E2E32_1_2024-01-21_093446468 (1),Male,Age 48-59,Sad,,,,,,,,,,,
e3241880-3485186E5006_1_2024-01-21_204339810 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
244e71a8-348518ACC516_1_20240121_204348 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
6e1522a4-348518ACC512_1_20240121_204453 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
d81f5039-3485186E2E32_1_20240121_093446 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
f1c21085-3485186E2E32_1_2024-01-21_093522806 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
e7d035ce-3485186E2E32_1_2024-01-21_093511552 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
5287782a-3485186E5006_1_2024-01-21_173359398 (1),Female,Age 25-37,Disgust,,,,,,,,,,,
648cfc07-3485186E2E32_1_20240121_093511 (1),Male,Age 38-47,Fear,,,,,,,,,,,
6c29966d-348518ACC516_1_20240121_094013 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
4996663b-348518ACC516_1_20240121_173359 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
bfe67c9d-3485186E5006_1_2024-01-21_204312955 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
66418840-3485186E5006_1_20240121_204332 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
890df1a5-3485186E7D7E_1_20240121_204357 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
d9b95918-348518ACC37E_1_20240122_151941 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
e96ff57f-3485186E2E32_1_20240121_093523 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
bd09404c-3485186E5006_1_2024-01-21_173328439 (1),Female,Age 25-37,Contempt,,,,,,,,,,,
fc0778c7-348518ACC37E_1_20240122_151933 (1),Male,Age 25-37,Happy,,,,,,,,,,,
207f196f-3485186E7D7E_1_2024-01-21_173429885 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
2bafe0c4-348518ACC37E_1_20240122_151948 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
e3857f7e-3485186E5006_1_2024-01-18_040054805 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
d12fb944-348518ACC512_1_2024-01-21_093734704 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
282fcb16-348518ACC37E_1_20240122_151956 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
f51dfd07-3485189CFD9A_1_20240122_152052 (1),Male,Age 15-24,Neutral,,,,,,,,,,,
803f1dd1-348518ACC37E_1_20240122_152403 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
85cb6b80-348518ACC516_1_20240121_094004 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
ac696d2f-3485186E7D7E_1_20240121_094302 (1),Male,Age 48-59,Surprised,,,,,,,,,,,
a246226c-3485186E5006_1_2024-01-21_173410308 (1),Female,Age 25-37,Happy,,,,,,,,,,,
8e4a5a1e-348518ACC516_1_2024-01-21_173449559 (1),Male,Age 38-47,Surprised,,,,,,,,,,,
01afed0b-3485186E2E32_1_20240121_094102 (1),Male,Age 48-59,Disgust,,,,,,,,,,,
66fef22b-348518ACC526_1_20240121_094151 (1),Male,Age 15-24,Happy,,,,,,,,,,,
bbeebf82-3485189BE312_1_20240121_094247 (1),Male,Age 48-59,Disgust,,,,,,,,,,,
eae946a3-3485189CFD9A_1_20240122_152143 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
757545e7-3485186E7D7E_1_2024-01-21_094221455 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
cb7fb9d3-3485186E7D7E_1_2024-01-21_173459900 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
96e434c9-3485186E5006_1_2024-01-21_173522320 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
6974f1e2-3485186E5006_1_20240121_173523 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
7d3e04ca-348518ACC512_1_2024-01-21_173532130 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
c1597552-3485186E5006_1_20240121_173547 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
84395203-348518ACC516_1_20240121_094030 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
346b3d05-3485189CFD9A_1_20240122_152200 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
08dd6fdb-3485186E2E32_1_20240121_094143 (1),Male,Age 48-59,Sad,,,,,,,,,,,
a717b51d-3485186E7D7E_1_20240121_094311 (1),Male,Age 38-47,Surprised,,,,,,,,,,,
b6ef81ef-3485186E5006_1_2024-01-21_173551224 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
720215ba-348518ACC516_1_20240117_130558 (1),Male,Age 48-59,Surprised,,,,,,,,,,,
618e50c4-348518ACC516_1_20240117_130623 (1),Male,Age 48-59,Contempt,,,,,,,,,,,
530d3dd0-3485186E5006_1_2024-01-17_130508998 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
d2a80a3b-3485186E7D7E_1_20240117_130521 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
e5e7e797-348518ACC516_1_20240117_130539 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
a8d80f66-348518ACC516_1_20240117_130614 (1),Male,Age 48-59,Fear,,,,,,,,,,,
7ddd9459-348518ACC516_1_20240117_130631 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
6d6d53cc-3485186E5006_1_2024-01-17_130634655 (1),Female,Age 38-47,Sad,,,,,,,,,,,
e1955950-3485186E5006_1_20240121_152741 (1),Male,Age 48-59,Sad,,,,,,,,,,,
ead52dae-348518ACC516_1_20240117_130803 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
1384298d-3485189BE312_1_2024-01-17_130527342 (1),Female,Age 38-47,Fear,,,,,,,,,,,
66a66d92-3485186E7D7E_1_20240117_130919 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
611402e7-3485186E7D7E_1_20240117_130945 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
c3f37188-3485186E5006_1_20240117_130548 (1),Female,Age 38-47,Sad,,,,,,,,,,,
88adfcc9-348518ACC516_1_20240117_130846 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
9ba786b9-3485186E7D7E_1_2024-01-17_131047290 (1),Male,Age 25-37,Happy,,,,,,,,,,,
529a3515-348518ACC512_1_20240120_185313 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
ba58a608-348518ACC516_1_20240117_130606 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
7dcc0b55-3485186E7D7E_1_20240117_130812 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
81ce9b04-3485186E7D7E_1_20240120_190033 (1),Female,Age 15-24,Neutral,,,,,,,,,,,
aa4a24a4-3485186E5006_1_20240117_130704 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
b01d5cf6-3485186E2E32_1_20240120_185743 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
49523e77-3485186E2E32_1_20240120_185858 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
ee874da9-348518ACC516_1_2024-01-17_130704687 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
e982e021-348518ACC516_1_2024-01-17_130853194 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
870c8a72-3485186E2E32_1_20240120_185656 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
15e945a9-3485186E7D7E_1_20240120_185719 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
199890f3-3485186E2E32_1_20240120_185806 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
a2fa04d9-3485186E2E32_1_20240120_185952 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
ae490303-3485186E7D7E_1_20240120_190000 (1),Male,Age 60-100,Surprised,,,,,,,,,,,
6479b047-3485186E5006_1_20240117_130712 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
d3cb04d5-3485186E5006_1_2024-01-17_130754447 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
b519cddb-3485186E2E32_1_20240120_185704 (1),Male,Age 25-37,Contempt,,,,,,,,,,,
4312c728-3485186E2E32_1_20240120_185727 (1),Male,Age 25-37,Contempt,,,,,,,,,,,
cd29ef92-3485186E7D7E_1_20240120_190041 (1),Female,Age 15-24,Fear,,,,,,,,,,,
6cea4961-3485186E7D7E_1_20240117_130728 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
632bcd29-3485186E7D7E_1_20240117_130737 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
d9045a4c-348518ACC516_1_20240117_130745 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
eda7afc6-3485186E2E32_1_20240120_185750 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
da10592c-3485186E2E32_1_20240120_185825 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
d2c766f0-3485186E5006_1_20240121_200040 (1),Male,Age 15-24,Neutral,,,,,,,,,,,
4469b6dd-3485186E5006_1_20240121_200144 (1),Male,Age 15-24,Neutral,,,,,,,,,,,
0ca571c3-348518ACC516_1_20240117_130820 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
94b548af-3485186E2E32_1_20240121_200102 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
fed8f5bb-348518ACC516_1_2024-01-17_130841803 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
4b957df9-348518ACC512_1_20240117_131032 (1),Female,Age 60-100,Neutral,,,,,,,,,,,
40aaaefd-3485186E7D7E_1_20240117_131234 (1),Female,Age 60-100,Neutral,,,,,,,,,,,
3d0d0894-3485186E2E32_1_20240120_185735 (1),Male,Age 25-37,Angry,,,,,,,,,,,
85fe18f1-3485186E7D7E_1_20240117_131001 (1),Female,Age 25-37,Happy,,,,,,,,,,,
f1cdbd1c-3485189BE312_1_20240117_131328 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
42b1ebdf-3485186E2E32_1_20240117_133621 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
7ff654dd-3485186E2E32_1_20240120_185906 (1),Male,Age 25-37,Contempt,,,,,,,,,,,
912633dd-3485186E2E32_1_20240120_185913 (1),Male,Age 25-37,Contempt,,,,,,,,,,,
7a16a31a-3485186E7D7E_1_2024-01-21_152859221 (1),Male,Age 38-47,Surprised,,,,,,,,,,,
e5b1b1dd-348518ACC516_1_20240121_152940 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
98bf3e41-348518ACC512_1_2024-01-17_131124768 (1),Female,Age 60-100,Sad,,,,,,,,,,,
d3a51e78-348518ACC512_1_2024-01-11_160717279 (1),Male,Age 38-47,Surprised,,,,,,,,,,,
4a064cad-3485189BE312_1_2024-01-11_160818236 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
dbcdd149-348518ACC516_1_20240119_125912 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
97de790d-348518A666CA_1_2024-01-11_160609596 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
e537139c-3485186E7D7E_1_20240119_121325 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
f2d04be1-348518ACC512_1_2024-01-19_121745286 (1),Female,Age 48-59,Contempt,,,,,,,,,,,
64d009b3-348518ACC4EA_1_2024-01-21_113332984 (1),Male,Age 38-47,Angry,,,,,,,,,,,
36cd1f52-348518ACC37E_1_20240122_154256 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
bbcde2e0-348518ACC512_1_2024-01-11_160740861 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
2de7d524-348518ACC512_1_20240119_121745 (1),Female,Age 48-59,Angry,,,,,,,,,,,
d806218b-3485189BE312_1_2024-01-11_160846710 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
2678c7ae-348518ACC512_1_2024-01-19_130059654 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
5517ef7f-348518ACC516_1_20240119_130440 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
be524cc9-3485186E7D7E_1_20240119_130505 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
4788916f-348518ACC516_1_20240119_132046 (1),Female,Age 38-47,Neutral,,,,,,,,,,,
3ffe6059-348518A666CA_1_2024-01-11_160808604 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
cb56a9b6-3485189BE312_1_2024-01-11_160858943 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
ef12eea1-348518ACC512_1_20240119_130059 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
189e5587-3485186E7D7E_1_20240119_130431 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
d6182f57-3485186E7D7E_1_20240119_130513 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
ed2f38d3-3485186E7D7E_1_20240119_130529 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
05f661f0-3485189BE312_1_20240119_132127 (1),Female,Age 38-47,Surprised,,,,,,,,,,,
9e12cd72-348518ACC4EA_1_2024-01-21_113352868 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
1a1f2919-348518ACC4EA_1_2024-01-21_113402401 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
aaceb163-348518ACC512_1_2024-01-11_160706379 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
1d9464f7-348518ACC516_1_20240119_130601 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
b3c26f91-3485186E7D7E_1_20240119_130618 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
ad600450-3485186E7D7E_1_20240119_130643 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
587ffcb7-3485189BE312_1_2024-01-19_132128135 (1),Female,Age 38-47,Surprised,,,,,,,,,,,
3d7cb605-348518ACC4EA_1_20240121_113421 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
46af0166-348518ACC4EA_1_2024-01-21_113423934 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
b36844dc-348518ACC4EA_1_20240121_113445 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
a0e4283c-3485186E2E32_1_2024-01-11_161332283 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
384332af-348518ACC516_1_20240119_130414 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
babd284b-348518ACC516_1_20240119_130545 (1),Male,Age 48-59,Surprised,,,,,,,,,,,
4b302ec3-348518ACC512_1_2024-01-11_161342004 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
7b2313cf-348518ACC512_1_2024-01-19_132118537 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
45c5c9e6-348518ACC4EA_1_2024-01-21_113502367 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
85b40406-348518ACC4EA_1_2024-01-21_113524339 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
615a2110-348518ACC516_1_20240121_210353 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
e2f3c876-348518A664F6_1_2024-01-11_161208043 (1),Female,Age 25-37,Neutral,,,,,,,,,,,
fee39d7c-3485186E7D7E_1_2024-01-19_130526054 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
413aec27-348518ACC512_1_20240119_132136 (1),Female,Age 38-47,Fear,,,,,,,,,,,
92db5857-348518ACC4EA_1_20240121_113518 (1),Male,Age 38-47,Contempt,,,,,,,,,,,
ac3a589c-348518ACC512_1_2024-01-19_132139030 (1),Female,Age 38-47,Surprised,,,,,,,,,,,
5802487d-348518A666CA_1_20240121_182938 (1),Male,Age 25-37,Happy,,,,,,,,,,,
1fc04dae-3485189BE312_1_2024-01-11_161759637 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
08340012-348518ACC516_1_20240119_130610 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
bdef779f-348518ACC516_1_20240119_132405 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
14a9cc35-348518ACC516_1_2024-01-19_132426700 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
18048d12-3485186E7D7E_1_20240119_132622 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
354aea6b-348518ACC516_1_20240121_183011 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
1d44c87f-348518ACC512_1_2024-01-11_161633600 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
898cc54b-348518ACC516_1_20240119_132358 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
cc8a458c-348518ACC516_1_20240119_132426 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
6ba2722a-348518ACC516_1_20240119_132520 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
aad5132e-348518ACC512_1_2024-01-11_161808764 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
1cc23085-348518ACC516_1_20240119_132412 (1),Male,Age 48-59,Neutral,,,,,,,,,,,
1602bd6c-348518A666CA_1_20240113_180011 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
81d1a84b-348518A664F6_1_2024-01-13_141311588 (1),Male,Age 48-59,Sad,,,,,,,,,,,
007b4887-348518A664F6_1_2024-01-13_141342920 (1),Male,Age 25-37,Sad,,,,,,,,,,,
72eff489-348518A664F6_1_2024-01-13_161541057 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
8ff013b0-348518A664F6_1_20240113_161714 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
98049121-348518ACC37E_1_20240113_141349 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
e724ffe5-348518A664F6_1_2024-01-13_141401412 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
8afb1af7-348518A666CA_1_2024-01-13_141411432 (1),Male,Age 25-37,Neutral,,,,,,,,,,,
8d83e6bc-348518A664F6_1_2024-01-13_141420911 (1),Male,Age 25-37,Sad,,,,,,,,,,,
cf931ba3-348518ACC516_1_20240113_141435 (1),Male,Age 38-47,Neutral,,,,,,,,,,,
abf75af3-3485186E7D7E_1_20240113_161830 (1),Male,Age 60-100,Neutral,,,,,,,,,,,
