Image Name,Gender,Age,Emotion,Gender Prob,Age Prob,Emotion Prob,Top 3 Age,Conf,Top 3 Emotion,Conf
56304cd5-348518ACC516_1_20240121_094838,Female,Age 48-59,Angry,"0.0128,0.9872","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0052,Age 38-47: 0.2843,Age 48-59: 0.6804,Age 60-100: 0.0301","Neutral: 0.0590,Happy: 0.0000,Sad: 0.3305,Surprised: 0.0005,Fear: 0.0000,Disgust: 0.0002,Angry: 0.6098,Contempt: 0.0001","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.3961,"['Angry', 'Sad', 'Neutral']",0.2793
56ca9d46-348518ACC516_1_20240121_094756,Female,Age 38-47,Neutral,"0.3555,0.6445","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0003,Age 15-24: 0.0128,Age 25-37: 0.4170,Age 38-47: 0.5180,Age 48-59: 0.0472,Age 60-100: 0.0047","Neutral: 0.3710,Happy: 0.0763,Sad: 0.0585,Surprised: 0.2318,Fear: 0.2014,Disgust: 0.0115,Angry: 0.0033,Contempt: 0.0461","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.10100000000000003,"['Neutral', 'Surprised', 'Fear']",0.1392
5956f9f9-348518A664F6_1_20240113_164029,Male,Age 48-59,Neutral,"0.8855,0.1145","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0413,Age 38-47: 0.2644,Age 48-59: 0.6483,Age 60-100: 0.0460","Neutral: 0.9461,Happy: 0.0043,Sad: 0.0139,Surprised: 0.0119,Fear: 0.0034,Disgust: 0.0030,Angry: 0.0058,Contempt: 0.0116","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.38389999999999996,"['Neutral', 'Sad', 'Surprised']",0.9322
5a0a241c-3485186E2E32_1_20240121_160255,Female,Age 38-47,Surprised,"0.0183,0.9817","Age 0-3: 0.0047,Age 4-7: 0.0028,Age 8-14: 0.0024,Age 15-24: 0.0356,Age 25-37: 0.1080,Age 38-47: 0.8075,Age 48-59: 0.0180,Age 60-100: 0.0209","Neutral: 0.1111,Happy: 0.1233,Sad: 0.0123,Surprised: 0.4502,Fear: 0.2568,Disgust: 0.0131,Angry: 0.0011,Contempt: 0.0321","['Age 38-47', 'Age 25-37', 'Age 15-24']",0.6995,"['Surprised', 'Fear', 'Happy']",0.19340000000000002
5d8acf35-348518ACC4EA_1_20240120_224301,Male,Age 38-47,Surprised,"0.7823,0.2177","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0004,Age 25-37: 0.4591,Age 38-47: 0.5333,Age 48-59: 0.0065,Age 60-100: 0.0007","Neutral: 0.3448,Happy: 0.0298,Sad: 0.0036,Surprised: 0.4448,Fear: 0.0710,Disgust: 0.0253,Angry: 0.0220,Contempt: 0.0587","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.07419999999999999,"['Surprised', 'Neutral', 'Fear']",0.09999999999999998
5e4863df-3485189CFD9A_1_20240122_145740,Male,Age 48-59,Neutral,"0.9991,0.0009","Age 0-3: 0.0005,Age 4-7: 0.0003,Age 8-14: 0.0006,Age 15-24: 0.0110,Age 25-37: 0.1714,Age 38-47: 0.3153,Age 48-59: 0.4638,Age 60-100: 0.0372","Neutral: 0.5509,Happy: 0.0208,Sad: 0.2116,Surprised: 0.0187,Fear: 0.0022,Disgust: 0.0128,Angry: 0.1384,Contempt: 0.0446","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.14849999999999997,"['Neutral', 'Sad', 'Angry']",0.33929999999999993
5e5929a4-3485186E2E32_1_20240113_145838,Male,Age 48-59,Sad,"0.9999,0.0001","Age 0-3: 0.0003,Age 4-7: 0.0001,Age 8-14: 0.0001,Age 15-24: 0.0022,Age 25-37: 0.0472,Age 38-47: 0.4188,Age 48-59: 0.5067,Age 60-100: 0.0247","Neutral: 0.4080,Happy: 0.0202,Sad: 0.4124,Surprised: 0.0083,Fear: 0.0020,Disgust: 0.0269,Angry: 0.0779,Contempt: 0.0443","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.08790000000000003,"['Sad', 'Neutral', 'Angry']",0.004400000000000015
5f38fa32-348518A664F6_1_20240113_144757,Male,Age 48-59,Neutral,"0.9994,0.0006","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0008,Age 48-59: 0.7820,Age 60-100: 0.2171","Neutral: 0.6047,Happy: 0.0772,Sad: 0.1510,Surprised: 0.0211,Fear: 0.0001,Disgust: 0.0007,Angry: 0.1145,Contempt: 0.0307","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.5649000000000001,"['Neutral', 'Sad', 'Angry']",0.4537
5f5ab559-3485186E5006_1_20240121_121731,Male,Age 15-24,Neutral,"0.5348,0.4652","Age 0-3: 0.0000,Age 4-7: 0.0076,Age 8-14: 0.2860,Age 15-24: 0.4579,Age 25-37: 0.2442,Age 38-47: 0.0023,Age 48-59: 0.0019,Age 60-100: 0.0001","Neutral: 0.6104,Happy: 0.0311,Sad: 0.0567,Surprised: 0.0072,Fear: 0.0013,Disgust: 0.0059,Angry: 0.0355,Contempt: 0.2519","['Age 15-24', 'Age 8-14', 'Age 25-37']",0.1719,"['Neutral', 'Contempt', 'Sad']",0.35850000000000004
5fba9918-3485186E5006_1_2024-01-11_180222996,Male,Age 48-59,Neutral,"0.9995,0.0005","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0170,Age 38-47: 0.0616,Age 48-59: 0.9083,Age 60-100: 0.0129","Neutral: 0.5428,Happy: 0.1719,Sad: 0.0205,Surprised: 0.0252,Fear: 0.0001,Disgust: 0.0036,Angry: 0.1931,Contempt: 0.0428","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.8467,"['Neutral', 'Angry', 'Happy']",0.34969999999999996
5fcce0b4-3485186E2E32_1_20240113_125715,Female,Age 48-59,Neutral,"0.2848,0.7152","Age 0-3: 0.0001,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0087,Age 38-47: 0.0221,Age 48-59: 0.7499,Age 60-100: 0.2193","Neutral: 0.9935,Happy: 0.0005,Sad: 0.0006,Surprised: 0.0008,Fear: 0.0000,Disgust: 0.0004,Angry: 0.0023,Contempt: 0.0018","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.5306,"['Neutral', 'Angry', 'Contempt']",0.9912000000000001
6076e34c-348518A666CA_1_20240114_174251,Male,Age 60-100,Angry,"0.9993,0.0007","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0792,Age 48-59: 0.3311,Age 60-100: 0.5897","Neutral: 0.0634,Happy: 0.0015,Sad: 0.1692,Surprised: 0.0067,Fear: 0.0000,Disgust: 0.0001,Angry: 0.7589,Contempt: 0.0001","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.2586,"['Angry', 'Sad', 'Neutral']",0.5897
60e16309-3485186E89B6_1_2024-01-28_080221142,Male,Age 48-59,Neutral,"0.9042,0.0958","Age 0-3: 0.0012,Age 4-7: 0.0004,Age 8-14: 0.0004,Age 15-24: 0.0043,Age 25-37: 0.0679,Age 38-47: 0.0551,Age 48-59: 0.7632,Age 60-100: 0.1075","Neutral: 0.9809,Happy: 0.0008,Sad: 0.0126,Surprised: 0.0011,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0030,Contempt: 0.0015","['Age 48-59', 'Age 60-100', 'Age 25-37']",0.6557,"['Neutral', 'Sad', 'Angry']",0.9682999999999999
617d47b3-348518ACC512_1_2024-01-19_160357752,Male,Age 48-59,Neutral,"0.6986,0.3014","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0004,Age 25-37: 0.0169,Age 38-47: 0.0147,Age 48-59: 0.9624,Age 60-100: 0.0056","Neutral: 0.9927,Happy: 0.0002,Sad: 0.0022,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0008,Contempt: 0.0041","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.9455,"['Neutral', 'Contempt', 'Sad']",0.9886
619b1eef-3485186E7D7E_1_20240113_135417,Male,Age 25-37,Neutral,"0.9938,0.0062","Age 0-3: 0.0005,Age 4-7: 0.0013,Age 8-14: 0.0071,Age 15-24: 0.1038,Age 25-37: 0.4915,Age 38-47: 0.3357,Age 48-59: 0.0524,Age 60-100: 0.0076","Neutral: 0.8365,Happy: 0.0023,Sad: 0.1537,Surprised: 0.0025,Fear: 0.0002,Disgust: 0.0004,Angry: 0.0022,Contempt: 0.0022","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.1558,"['Neutral', 'Sad', 'Surprised']",0.6828000000000001
61fab981-3485186E89B6_1_2024-01-27_184415607,Male,Age 38-47,Neutral,"0.9881,0.0119","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0163,Age 38-47: 0.6920,Age 48-59: 0.2900,Age 60-100: 0.0016","Neutral: 0.9917,Happy: 0.0003,Sad: 0.0006,Surprised: 0.0062,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0001,Contempt: 0.0012","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.40199999999999997,"['Neutral', 'Surprised', 'Contempt']",0.9855
62a37bf4-3485189BE312_1_2024-01-11_200120750,Female,Age 38-47,Neutral,"0.0050,0.9950","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0161,Age 38-47: 0.9784,Age 48-59: 0.0053,Age 60-100: 0.0002","Neutral: 0.9354,Happy: 0.0027,Sad: 0.0013,Surprised: 0.0397,Fear: 0.0016,Disgust: 0.0014,Angry: 0.0129,Contempt: 0.0051","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.9623,"['Neutral', 'Surprised', 'Angry']",0.8957
6589ee84-3485186E5006_1_20240117_172457,Female,Age 48-59,Surprised,"0.3993,0.6007","Age 0-3: 0.0001,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0008,Age 25-37: 0.0220,Age 38-47: 0.0368,Age 48-59: 0.9005,Age 60-100: 0.0398","Neutral: 0.1121,Happy: 0.0107,Sad: 0.0600,Surprised: 0.7400,Fear: 0.0353,Disgust: 0.0300,Angry: 0.0100,Contempt: 0.0019","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.8607,"['Surprised', 'Neutral', 'Sad']",0.6279
67cdfece-348518A666CA_1_20240120_203246,Male,Age 38-47,Neutral,"0.9454,0.0546","Age 0-3: 0.0014,Age 4-7: 0.0007,Age 8-14: 0.0008,Age 15-24: 0.0096,Age 25-37: 0.1212,Age 38-47: 0.6685,Age 48-59: 0.1753,Age 60-100: 0.0225","Neutral: 0.4354,Happy: 0.0837,Sad: 0.1231,Surprised: 0.0876,Fear: 0.0046,Disgust: 0.1695,Angry: 0.0815,Contempt: 0.0144","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.49319999999999997,"['Neutral', 'Disgust', 'Sad']",0.2659
67e39702-3485186E5006_1_2024-01-21_174125224,Male,Age 25-37,Neutral,"0.9998,0.0002","Age 0-3: 0.0000,Age 4-7: 0.0001,Age 8-14: 0.0005,Age 15-24: 0.0110,Age 25-37: 0.6890,Age 38-47: 0.1886,Age 48-59: 0.1059,Age 60-100: 0.0049","Neutral: 0.3647,Happy: 0.0271,Sad: 0.0381,Surprised: 0.0412,Fear: 0.0052,Disgust: 0.0477,Angry: 0.3168,Contempt: 0.1590","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.5004,"['Neutral', 'Angry', 'Contempt']",0.0479
67f810a8-348518ACC512_1_20240114_174001,Male,Age 48-59,Sad,"0.8848,0.1152","Age 0-3: 0.0008,Age 4-7: 0.0005,Age 8-14: 0.0010,Age 15-24: 0.0137,Age 25-37: 0.1457,Age 38-47: 0.3045,Age 48-59: 0.4899,Age 60-100: 0.0439","Neutral: 0.2904,Happy: 0.0082,Sad: 0.5881,Surprised: 0.0096,Fear: 0.0064,Disgust: 0.0295,Angry: 0.0358,Contempt: 0.0319","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.1854,"['Sad', 'Neutral', 'Angry']",0.29769999999999996
68084912-3485186E5006_1_2024-01-24_151843279,Male,Age 48-59,Neutral,"0.7088,0.2912","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0261,Age 38-47: 0.0032,Age 48-59: 0.9489,Age 60-100: 0.0218","Neutral: 0.6637,Happy: 0.0498,Sad: 0.2254,Surprised: 0.0085,Fear: 0.0004,Disgust: 0.0022,Angry: 0.0252,Contempt: 0.0249","['Age 48-59', 'Age 25-37', 'Age 60-100']",0.9228,"['Neutral', 'Sad', 'Happy']",0.43829999999999997
684e2ac5-348518ACC516_1_20240121_094855,Female,Age 48-59,Surprised,"0.0014,0.9986","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0005,Age 25-37: 0.0921,Age 38-47: 0.1822,Age 48-59: 0.7039,Age 60-100: 0.0213","Neutral: 0.0982,Happy: 0.0080,Sad: 0.0489,Surprised: 0.4661,Fear: 0.3295,Disgust: 0.0184,Angry: 0.0084,Contempt: 0.0225","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.5216999999999999,"['Surprised', 'Fear', 'Neutral']",0.1366
685f8be1-348518ACC4EA_1_2024-01-21_174214692,Female,Age 38-47,Neutral,"0.3220,0.6780","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0002,Age 15-24: 0.0051,Age 25-37: 0.1934,Age 38-47: 0.7245,Age 48-59: 0.0675,Age 60-100: 0.0089","Neutral: 0.9868,Happy: 0.0015,Sad: 0.0044,Surprised: 0.0027,Fear: 0.0009,Disgust: 0.0028,Angry: 0.0003,Contempt: 0.0006","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.5311,"['Neutral', 'Sad', 'Disgust']",0.9824
6912998e-3485186E2E32_1_20240117_145051,Female,Age 25-37,Neutral,"0.1709,0.8291","Age 0-3: 0.0000,Age 4-7: 0.0001,Age 8-14: 0.0018,Age 15-24: 0.0655,Age 25-37: 0.6044,Age 38-47: 0.3165,Age 48-59: 0.0107,Age 60-100: 0.0010","Neutral: 0.3593,Happy: 0.0111,Sad: 0.0280,Surprised: 0.3064,Fear: 0.1526,Disgust: 0.0580,Angry: 0.0398,Contempt: 0.0447","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.28790000000000004,"['Neutral', 'Surprised', 'Fear']",0.0529
69bc8ad8-3485186EED92_1_2024-01-28_110516820,Female,Age 48-59,Neutral,"0.0939,0.9061","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0091,Age 38-47: 0.1128,Age 48-59: 0.8377,Age 60-100: 0.0403","Neutral: 0.8758,Happy: 0.0150,Sad: 0.0410,Surprised: 0.0146,Fear: 0.0008,Disgust: 0.0012,Angry: 0.0284,Contempt: 0.0232","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7249,"['Neutral', 'Sad', 'Angry']",0.8348
6a51d467-3485189BE312_1_20240114_173850,Male,Age 25-37,Neutral,"0.8254,0.1746","Age 0-3: 0.0001,Age 4-7: 0.0000,Age 8-14: 0.0009,Age 15-24: 0.0955,Age 25-37: 0.6929,Age 38-47: 0.0497,Age 48-59: 0.1552,Age 60-100: 0.0058","Neutral: 0.2902,Happy: 0.0386,Sad: 0.0852,Surprised: 0.2783,Fear: 0.0035,Disgust: 0.0183,Angry: 0.2334,Contempt: 0.0525","['Age 25-37', 'Age 48-59', 'Age 15-24']",0.5377,"['Neutral', 'Surprised', 'Angry']",0.011900000000000022
6b9f2f71-348518A664F6_1_2024-01-13_200513397,Male,Age 38-47,Contempt,"0.9892,0.0108","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0014,Age 25-37: 0.2597,Age 38-47: 0.7343,Age 48-59: 0.0032,Age 60-100: 0.0014","Neutral: 0.0350,Happy: 0.0042,Sad: 0.0069,Surprised: 0.0003,Fear: 0.0029,Disgust: 0.0646,Angry: 0.0005,Contempt: 0.8856","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.47459999999999997,"['Contempt', 'Disgust', 'Neutral']",0.8210000000000001
6d2f6ffa-348518ACC512_1_20240114_173533,Male,Age 48-59,Neutral,"0.9231,0.0769","Age 0-3: 0.0006,Age 4-7: 0.0003,Age 8-14: 0.0004,Age 15-24: 0.0089,Age 25-37: 0.0778,Age 38-47: 0.1629,Age 48-59: 0.6987,Age 60-100: 0.0504","Neutral: 0.3784,Happy: 0.0283,Sad: 0.2443,Surprised: 0.0158,Fear: 0.0045,Disgust: 0.0165,Angry: 0.1376,Contempt: 0.1747","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.5358,"['Neutral', 'Sad', 'Contempt']",0.13410000000000002
6f40bc2c-3485186E2E32_1_20240120_163024,Male,Age 48-59,Neutral,"0.8315,0.1685","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0140,Age 38-47: 0.2373,Age 48-59: 0.7381,Age 60-100: 0.0106","Neutral: 0.9262,Happy: 0.0158,Sad: 0.0188,Surprised: 0.0108,Fear: 0.0005,Disgust: 0.0024,Angry: 0.0136,Contempt: 0.0121","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.5007999999999999,"['Neutral', 'Sad', 'Happy']",0.9074
6f76482e-348518ACC516_1_20240120_202839,Female,Age 38-47,Surprised,"0.2914,0.7086","Age 0-3: 0.0013,Age 4-7: 0.0019,Age 8-14: 0.0022,Age 15-24: 0.0137,Age 25-37: 0.1022,Age 38-47: 0.6804,Age 48-59: 0.1594,Age 60-100: 0.0389","Neutral: 0.0565,Happy: 0.0012,Sad: 0.0252,Surprised: 0.6959,Fear: 0.1990,Disgust: 0.0210,Angry: 0.0009,Contempt: 0.0003","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.521,"['Surprised', 'Fear', 'Neutral']",0.49689999999999995
7096c82f-348518A664F6_1_20240113_125415,Male,Age 60-100,Angry,"0.8882,0.1118","Age 0-3: 0.0003,Age 4-7: 0.0001,Age 8-14: 0.0000,Age 15-24: 0.0004,Age 25-37: 0.2626,Age 38-47: 0.0489,Age 48-59: 0.2913,Age 60-100: 0.3964","Neutral: 0.2176,Happy: 0.1796,Sad: 0.0083,Surprised: 0.1088,Fear: 0.0003,Disgust: 0.0341,Angry: 0.4327,Contempt: 0.0185","['Age 60-100', 'Age 48-59', 'Age 25-37']",0.10509999999999997,"['Angry', 'Neutral', 'Happy']",0.21509999999999999
7107576a-3485186E5006_1_20240117_145134,Male,Age 25-37,Neutral,"1.0000,0.0000","Age 0-3: 0.0002,Age 4-7: 0.0002,Age 8-14: 0.0007,Age 15-24: 0.0086,Age 25-37: 0.6142,Age 38-47: 0.3191,Age 48-59: 0.0466,Age 60-100: 0.0104","Neutral: 0.9750,Happy: 0.0011,Sad: 0.0032,Surprised: 0.0097,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0089,Contempt: 0.0019","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.2951,"['Neutral', 'Surprised', 'Angry']",0.9652999999999999
727fd953-3485186E5006_1_20240117_145437,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0015,Age 38-47: 0.0204,Age 48-59: 0.8214,Age 60-100: 0.1566","Neutral: 0.7509,Happy: 0.1560,Sad: 0.0108,Surprised: 0.0336,Fear: 0.0001,Disgust: 0.0050,Angry: 0.0408,Contempt: 0.0029","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.6648000000000001,"['Neutral', 'Happy', 'Angry']",0.5949
72c8a5f4-3485186E5006_1_20240117_145422,Male,Age 60-100,Neutral,"0.9998,0.0002","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0002,Age 38-47: 0.0047,Age 48-59: 0.1207,Age 60-100: 0.8744","Neutral: 0.9972,Happy: 0.0002,Sad: 0.0002,Surprised: 0.0007,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0014,Contempt: 0.0002","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.7536999999999999,"['Neutral', 'Angry', 'Surprised']",0.9958
72e57801-3485189BE312_1_2024-01-21_000358705,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0005,Age 4-7: 0.0002,Age 8-14: 0.0002,Age 15-24: 0.0037,Age 25-37: 0.0870,Age 38-47: 0.2314,Age 48-59: 0.5542,Age 60-100: 0.1227","Neutral: 0.8469,Happy: 0.0107,Sad: 0.0527,Surprised: 0.0075,Fear: 0.0003,Disgust: 0.0028,Angry: 0.0612,Contempt: 0.0179","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.32280000000000003,"['Neutral', 'Angry', 'Sad']",0.7857
747f2346-3485186E7D7E_1_20240121_204517,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0006,Age 25-37: 0.1628,Age 38-47: 0.7506,Age 48-59: 0.0818,Age 60-100: 0.0042","Neutral: 0.6491,Happy: 0.0054,Sad: 0.3123,Surprised: 0.0072,Fear: 0.0081,Disgust: 0.0090,Angry: 0.0028,Contempt: 0.0061","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.5878000000000001,"['Neutral', 'Sad', 'Disgust']",0.3368
749a5605-3485186E5006_1_2024-01-24_162108936,Male,Age 60-100,Happy,"0.9976,0.0024","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0055,Age 60-100: 0.9945","Neutral: 0.0656,Happy: 0.8511,Sad: 0.0150,Surprised: 0.0193,Fear: 0.0001,Disgust: 0.0031,Angry: 0.0207,Contempt: 0.0251","['Age 60-100', 'Age 48-59', 'Age 8-14']",0.9890000000000001,"['Happy', 'Neutral', 'Contempt']",0.7855
76212f0d-348518ACC512_1_20240114_173312,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0004,Age 4-7: 0.0006,Age 8-14: 0.0022,Age 15-24: 0.0410,Age 25-37: 0.4148,Age 38-47: 0.4817,Age 48-59: 0.0477,Age 60-100: 0.0116","Neutral: 0.9247,Happy: 0.0044,Sad: 0.0106,Surprised: 0.0083,Fear: 0.0010,Disgust: 0.0059,Angry: 0.0275,Contempt: 0.0176","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.06690000000000002,"['Neutral', 'Angry', 'Contempt']",0.8972
763d6ae1-3485189BE312_1_2024-01-21_210530654,Male,Age 48-59,Neutral,"0.9999,0.0001","Age 0-3: 0.0005,Age 4-7: 0.0004,Age 8-14: 0.0013,Age 15-24: 0.0225,Age 25-37: 0.2248,Age 38-47: 0.3177,Age 48-59: 0.4100,Age 60-100: 0.0228","Neutral: 0.8280,Happy: 0.0116,Sad: 0.0334,Surprised: 0.0075,Fear: 0.0007,Disgust: 0.0029,Angry: 0.0458,Contempt: 0.0702","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.0923,"['Neutral', 'Contempt', 'Angry']",0.7577999999999999
7684c8ef-3485186E5006_1_2024-01-24_160955990,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0009,Age 4-7: 0.0004,Age 8-14: 0.0010,Age 15-24: 0.0360,Age 25-37: 0.2196,Age 38-47: 0.6515,Age 48-59: 0.0583,Age 60-100: 0.0323","Neutral: 0.5208,Happy: 0.0062,Sad: 0.0496,Surprised: 0.0804,Fear: 0.0587,Disgust: 0.1009,Angry: 0.1023,Contempt: 0.0812","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.43189999999999995,"['Neutral', 'Angry', 'Disgust']",0.41850000000000004
771f60e7-348518ACC526_1_2024-01-24_155213656,Male,Age 38-47,Angry,"0.9806,0.0194","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0182,Age 38-47: 0.6528,Age 48-59: 0.1134,Age 60-100: 0.2155","Neutral: 0.2476,Happy: 0.0029,Sad: 0.0273,Surprised: 0.0414,Fear: 0.0004,Disgust: 0.0107,Angry: 0.6592,Contempt: 0.0105","['Age 38-47', 'Age 60-100', 'Age 48-59']",0.4373,"['Angry', 'Neutral', 'Surprised']",0.4116
78d967db-348518ACC37E_1_20240122_145748,Male,Age 38-47,Fear,"0.7778,0.2222","Age 0-3: 0.0000,Age 4-7: 0.0002,Age 8-14: 0.0013,Age 15-24: 0.0258,Age 25-37: 0.1924,Age 38-47: 0.7672,Age 48-59: 0.0105,Age 60-100: 0.0025","Neutral: 0.1151,Happy: 0.0102,Sad: 0.0047,Surprised: 0.3566,Fear: 0.4878,Disgust: 0.0196,Angry: 0.0011,Contempt: 0.0048","['Age 38-47', 'Age 25-37', 'Age 15-24']",0.5748,"['Fear', 'Surprised', 'Neutral']",0.13120000000000004
799dd7ae-3485186E5006_1_20240121_094642,Male,Age 25-37,Neutral,"0.9998,0.0002","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0008,Age 25-37: 0.7153,Age 38-47: 0.1739,Age 48-59: 0.1087,Age 60-100: 0.0012","Neutral: 0.9958,Happy: 0.0012,Sad: 0.0009,Surprised: 0.0007,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0001,Contempt: 0.0014","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.5414000000000001,"['Neutral', 'Contempt', 'Happy']",0.9944000000000001
79e50648-348518ACC516_1_20240113_145945,Male,Age 38-47,Neutral,"0.9867,0.0133","Age 0-3: 0.0001,Age 4-7: 0.0001,Age 8-14: 0.0003,Age 15-24: 0.0068,Age 25-37: 0.1528,Age 38-47: 0.4604,Age 48-59: 0.3711,Age 60-100: 0.0085","Neutral: 0.5517,Happy: 0.0046,Sad: 0.0119,Surprised: 0.0091,Fear: 0.0085,Disgust: 0.0995,Angry: 0.0862,Contempt: 0.2285","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.08929999999999999,"['Neutral', 'Contempt', 'Disgust']",0.32319999999999993
7ac44dba-3485186E7D7E_1_2024-01-11_175805895,Male,Age 60-100,Neutral,"0.9745,0.0255","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0030,Age 38-47: 0.0077,Age 48-59: 0.4587,Age 60-100: 0.5306","Neutral: 0.6217,Happy: 0.0148,Sad: 0.1030,Surprised: 0.0180,Fear: 0.0017,Disgust: 0.0317,Angry: 0.1773,Contempt: 0.0317","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.07189999999999996,"['Neutral', 'Angry', 'Sad']",0.4444
